area,content,TAB,TXT,IMG,HDR,TABs,TXTs,IMGs,HDRs,TAB_N,TXT_N,IMG_N,HDR_N,H_line,V_line,Form,Manuscript,Gallery,Front,long_l,short_l,Category_ID,Category,FILE,PAGE,TRUE
8702320,0.01,0,1,0,0,False,True,False,False,0,2,0,0,True,True,False,False,False,False,1495,2546,6,Figure-text,CTX195401403,1,PHOTO_L
8933914,0.82,0,0,1,0,False,False,True,False,0,0,1,0,False,True,False,False,True,False,1583,1707,5,Gallery,CTX195401407,1,PHOTO_L
8847096,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,5324,5389,5,Gallery,CTX195404266,1,TEXT_HW
8742398,0.7,0,0,1,0,False,True,True,True,0,1,2,1,True,False,False,False,True,False,1349,843,5,Gallery,CTX195500114,1,LINE_HW
8933914,0.06,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,2537,2162,6,Figure-text,CTX195501876,1,PHOTO_L
8933914,0.66,0,0,1,0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,1576,1215,5,Gallery,CTX195501899,1,PHOTO_L
9091766,0.13,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,749,1042,6,Figure-text,CTX195501903,1,PHOTO_L
9114680,0.03,0,1,0,0,False,True,False,False,0,5,0,0,True,False,False,False,False,False,1004,1477,6,Figure-text,CTX195501912,1,PHOTO_L
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,713,990,2,Form-figure,CTX195700902,1,PHOTO_L
8702320,0.44,0,0,1,0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,504,601,5,Gallery,CTX195700919,1,PHOTO_L
9087760,0.03,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,465,504,6,Figure-text,CTX195700924,1,DRAW_L
8933914,0.19,0,0.41,0.59,0,False,True,True,False,0,1,1,0,True,True,False,False,False,False,853,1142,5,Gallery,CTX195700976,1,PHOTO_L
9155416,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,429,335,3,Table,CTX195701095,1,LINE_HW
8867650,0.06,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,606,372,6,Figure-text,CTX195701103,1,PHOTO_L
8933914,0.82,0,0,1,0,False,False,True,False,0,0,1,0,True,False,False,False,True,False,2348,426,5,Gallery,CTX195701118,1,PHOTO_L
8933914,0.01,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,251,384,4,Text-body,CTX195701142,1,PHOTO_L
8933914,0.02,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,467,657,6,Figure-text,CTX195701144,1,PHOTO_L
8933914,0.04,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,673,1194,6,Figure-text,CTX195701151,1,PHOTO_L
8933914,0.06,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,469,522,1,Form,CTX195701152,1,PHOTO_L
8544008,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,827,881,2,Form-figure,CTX195701162,1,PHOTO_L
8933914,0.04,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,632,653,6,Figure-text,CTX195701167,1,DRAW_L
8933914,0.45,0,0.11,0.89,0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,602,796,5,Gallery,CTX195701171,1,PHOTO_L
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,487,826,5,Gallery,CTX195701177,1,PHOTO_L
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,1033,5082,5,Gallery,CTX195701276,1,PHOTO_L
9014390,0.43,0,0.15,0.85,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,474,477,5,Gallery,CTX195701285,1,DRAW_L
9114680,0.3,0,0.06,0.94,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,698,988,5,Gallery,CTX195701304,1,DRAW_L
8692400,0.51,0,0,1,0,False,False,True,False,0,0,2,0,True,False,False,False,True,False,527,609,5,Gallery,CTX195701309,1,PHOTO_L
9091766,0.34,0,0.05,0.95,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,636,448,5,Gallery,CTX195701313,1,DRAW_L
8933914,0.35,0,0,1,0,False,False,True,False,0,0,1,0,False,False,False,False,False,False,1016,1311,5,Gallery,CTX195701337,1,PHOTO_L
8692400,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,936,1162,2,Form-figure,CTX195701368,1,PHOTO_L
4566650,0.4,0,0.52,0.48,0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,868,615,6,Figure-text,CTX195702412,1,TEXT
6411020,0.55,0,0.31,0.69,0,False,True,True,False,0,2,2,0,True,False,False,False,False,False,2538,952,6,Figure-text,CTX195702413,1,TEXT
9004270,0.45,0,0.01,0.99,0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,1586,1194,5,Gallery,CTX195703249,1,DRAW
9061214,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1457,1150,5,Gallery,CTX195703263,1,DRAW
8746113,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2060,1429,5,Gallery,CTX195703274,1,DRAW
8795373,0.71,0,0.01,0.99,0,False,True,True,False,0,3,2,0,True,True,False,False,True,False,2770,4532,5,Gallery,CTX195703282,1,DRAW_L
8784405,0.71,0,0.01,0.99,0,False,True,True,False,0,2,2,0,True,False,False,False,True,False,1996,2047,5,Gallery,CTX195703288,1,DRAW
8765817,0.55,0,0.04,0.96,0,False,True,True,False,0,3,1,0,True,False,False,False,True,False,1642,1053,5,Gallery,CTX195703292,1,DRAW_L
8733798,0.71,0,0.01,0.99,0,False,True,True,False,0,2,2,0,False,False,False,False,True,False,1549,912,5,Gallery,CTX195703297,1,DRAW
8765817,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2761,2126,5,Gallery,CTX195703301,1,DRAW
9071398,0.33,0,0.03,0.97,0,False,True,True,False,0,3,1,0,False,False,False,False,False,False,1887,510,5,Gallery,CTX195703320,1,DRAW
8702320,0.01,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,164,18832,6,Figure-text,CTX195703864,1,PHOTO_L
9004270,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1939,1314,5,Gallery,CTX195705013,72,LINE_HW
8994150,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2983,1442,5,Gallery,CTX195705013,73,LINE_HW
4344010,0.05,0,0.16,0,0.84,False,True,False,True,0,2,0,1,True,False,False,False,False,False,446,482,8,Headers-text,CTX195801326,1,TEXT
8874942,0.7,0,0,1,0,False,True,True,False,0,1,2,0,False,False,False,False,True,False,1032,452,5,Gallery,CTX195802783,159,LINE_HW
8882730,0.18,0,0.01,0.99,0,False,True,True,False,0,1,1,0,False,False,False,False,False,False,340,186,10,Neither,CTX195802783,162,LINE_HW
8702320,0.35,0,0.07,0.93,0,False,True,True,False,0,1,1,0,True,True,False,False,False,False,197,22662,5,Gallery,CTX195804535,1,PHOTO_L
9071398,0.34,0,0.13,0.87,0,False,True,True,False,0,2,1,0,False,False,False,False,False,False,847,1059,5,Gallery,CTX195805563,1,PHOTO_L
8933914,0.08,0,1,0,0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,3934,1697,6,Figure-text,CTX195805586,1,PHOTO_L
8933914,0.07,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,4308,2387,6,Figure-text,CTX195902173,3,PHOTO_L
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,4411,1505,5,Gallery,CTX195902174,6,PHOTO_L
8933914,0.07,0,1,0,0,False,True,False,False,0,2,0,0,True,True,False,False,False,False,3580,1544,6,Figure-text,CTX195902174,9,PHOTO_L
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,4537,1183,5,Gallery,CTX195902175,2,PHOTO_L
8933914,0.04,0,1,0,0,False,True,False,False,0,4,0,0,True,True,False,False,False,False,5671,2689,6,Figure-text,CTX195902175,4,PHOTO_L
8933914,0.09,0,1,0,0,False,True,False,False,0,4,0,0,True,False,False,False,False,False,1953,1250,6,Figure-text,CTX195902178,3,PHOTO_L
8933914,0.71,0,0.01,0.99,0,False,True,True,False,0,1,2,0,True,True,False,False,True,False,4848,1474,5,Gallery,CTX195902178,6,PHOTO_L
8687700,0.23,0,1,0,0,False,True,False,False,0,23,0,0,True,False,False,False,False,False,916,622,4,Text-body,CTX195902663,8,TEXT_T
8580825,0.71,0,0.01,0.98,0,False,True,True,True,0,1,2,1,True,True,False,False,True,False,1120,513,5,Gallery,CTX195902663,126,LINE_T
8648288,0.7,0,0,1,0,False,False,True,True,0,0,2,1,True,False,False,False,True,False,1676,766,5,Gallery,CTX195902663,135,LINE_T
8618848,0.11,0,1,0,0,False,True,False,False,0,3,0,0,False,False,False,False,False,False,144,107,4,Text-body,CTX195902663,156,TEXT_T
8638616,0.05,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,485,228,1,Form,CTX195902663,159,TEXT_T
8720000,0,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,454,213,4,Text-body,CTX195902663,163,TEXT_T
8499813,0.05,0,1,0,0,False,True,False,False,0,13,0,0,False,False,False,False,False,False,753,221,6,Figure-text,CTX195902663,175,TEXT_T
8541225,0.24,0,1,0,0,False,True,False,False,0,23,0,0,True,False,False,False,False,False,1004,588,4,Text-body,CTX195902663,183,TEXT_T
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,231,22771,5,Gallery,CTX195902663,198,PHOTO
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,224,23832,5,Gallery,CTX195902663,202,PHOTO
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,364,21961,5,Gallery,CTX195902663,210,PHOTO
9178330,0.09,0,1,0,0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,4125,3808,5,Gallery,CTX195903763,1,TEXT_HW
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1465,3650,5,Gallery,CTX195904608,61,LINE_HW
9168146,0.72,0,0.03,0.97,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,1143,439,5,Gallery,CTX195904771,1,TEXT_HW
8814520,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,4625,1804,5,Gallery,CTX195906334,4,TEXT_T
8857530,0.07,0,1,0,0,False,True,False,False,0,7,0,0,True,False,False,False,False,False,1371,378,6,Figure-text,CTX195906334,105,TEXT_T
8844880,0.05,0,1,0,0,False,True,False,False,0,5,0,0,True,True,False,False,False,False,4851,3245,5,Gallery,CTX195906334,111,TEXT_T
8834760,0.11,0,1,0,0,False,True,False,False,0,9,0,0,True,False,False,False,False,False,1483,583,6,Figure-text,CTX195906334,114,TEXT_T
8834760,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,501,142,5,Gallery,CTX195906334,121,LINE_T
8844880,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,473,115,5,Gallery,CTX195906334,123,LINE_T
8844880,0.01,0,1,0,0,False,True,False,False,0,3,0,0,False,False,False,False,False,False,592,149,6,Figure-text,CTX195906334,125,LINE_T
9204140,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,574,347,5,Gallery,CTX195906334,148,DRAW
9151010,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1188,629,5,Gallery,CTX195906334,152,DRAW
9173780,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,726,311,5,Gallery,CTX195906334,158,DRAW
8702320,0.88,0,0,1,0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,339,17859,5,Gallery,CTX195906420,1,PHOTO_L
9145232,1.2,0,0.42,0.58,0,False,True,True,False,0,1,2,0,True,True,False,True,True,False,1588,1583,5,Gallery,CTX195906427A,110,LINE_HW
9155416,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,553,780,2,Form-figure,CTX195906427A,122,LINE_HW
8850732,0.19,0,0.6,0.4,0,False,True,True,False,0,6,1,0,True,False,False,False,False,False,2642,1145,6,Figure-text,CTX196001290,16,LINE_T
8852770,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,2383,1081,5,Gallery,CTX196001290,21,LINE_T
8836156,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,3506,1298,5,Gallery,CTX196001290,23,LINE_T
8816584,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,2467,1116,5,Gallery,CTX196001290,28,LINE_T
8818069,0.1,0,1,0,0,False,True,False,False,0,5,0,0,True,True,False,False,False,False,3318,1300,6,Figure-text,CTX196001290,53,LINE_T
8821592,0.11,0,1,0,0,False,True,False,False,0,5,0,0,True,True,False,False,False,False,3614,1200,6,Figure-text,CTX196001290,59,LINE_T
8821592,0.71,0,0.02,0.98,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,2465,969,5,Gallery,CTX196001290,83,LINE_T
4517142,0.04,0,1,0,0,False,True,False,False,0,4,0,0,True,False,False,False,False,False,707,453,6,Figure-text,CTX196006073,1,TEXT
8823941,0.92,0,0,1,0,False,False,True,False,0,0,3,0,True,True,False,False,True,False,3389,1768,5,Gallery,CTX196006131,1,DRAW_L
9183900,0.77,0,0.26,0.74,0,False,True,True,False,0,1,2,0,True,True,False,False,True,False,4923,3538,5,Gallery,CTX196102432,1,TEXT
8879115,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,261,12494,5,Gallery,CTX196103912,1,TEXT_HW
9155416,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1447,804,5,Gallery,CTX196106561,117,LINE_HW
4517142,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,844,371,2,Form-figure,CTX196201710,1,TEXT
9108102,0.01,0,1,0,0,False,True,False,False,0,2,0,0,True,True,False,False,False,False,780,1090,6,Figure-text,CTX196306858,3,LINE_T
9094232,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,6152,1658,5,Gallery,CTX196306858,104,TEXT_T
8969316,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,5725,1386,5,Gallery,CTX196306858,246,TEXT_T
8981454,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,7064,902,5,Gallery,CTX196306858,248,TEXT_T
8981784,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,7530,1020,5,Gallery,CTX196306858,249,TEXT_T
8992008,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,4582,2327,5,Gallery,CTX196306858,257,TEXT_T
8997742,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,5964,1504,5,Gallery,CTX196306858,263,TEXT_T
8992008,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,7446,800,5,Gallery,CTX196306858,266,TEXT_T
8584702,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,5996,1409,5,Gallery,CTX196306858,271,TEXT_T
8967094,0.83,0,0,1,0,False,False,True,False,0,0,3,0,True,True,False,False,True,False,6008,1358,5,Gallery,CTX196306858,278,TEXT_T
8981784,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,5314,321,5,Gallery,CTX196306858,285,TEXT_T
8974756,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,7467,639,5,Gallery,CTX196306858,291,TEXT_T
8979864,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,7210,495,5,Gallery,CTX196306858,293,TEXT_T
8870264,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1470,8754,5,Gallery,CTX196407192,71,LINE_HW
8870264,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2397,4359,5,Gallery,CTX196407192,76,LINE_HW
8933914,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,3265,3626,5,Gallery,CTX196502444B,113,LINE_HW
9155416,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,2060,453,5,Gallery,CTX196504419,1,TEXT_HW
9168146,0.03,0,1,0,0,False,True,False,False,0,3,0,0,False,True,False,False,False,False,3362,4356,5,Gallery,CTX196505525,1,TEXT_HW
4475271,0.59,0,0,1,0,False,True,True,False,0,2,1,0,True,False,False,False,True,False,821,433,5,Gallery,CTX196607751,1,TEXT
8620480,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1173,389,5,Gallery,CTX196706503,14,LINE_T
8857530,0.28,0,1,0,0,False,True,False,False,0,13,0,0,True,False,False,False,False,False,1434,576,4,Text-body,CTX197002153,4,TEXT_T
8857530,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,1646,546,5,Gallery,CTX197002153,7,TEXT_T
8857530,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3741,905,5,Gallery,CTX197002153,8,TEXT_T
8857530,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3279,1898,5,Gallery,CTX197002153,11,LINE_T
8844880,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2791,13350,5,Gallery,CTX197002153,14,LINE_T
9155416,0.75,0,0.07,0.93,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,2966,542,5,Gallery,CTX197004941,1,TEXT_HW
8385300,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,89,232,5,Gallery,CTX197005669,22,LINE_T
8361864,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,31,66,11,Empty-text,CTX197005669,23,LINE_T
8271200,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,92,403,3,Table,CTX197005669,33,LINE_T
8288080,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,601,783,2,Form-figure,CTX197005669,42,LINE_T
8297900,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,413,381,3,Table,CTX197005669,48,LINE_T
8271200,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,191,184,3,Table,CTX197005669,57,LINE_T
8281000,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,48,189,5,Gallery,CTX197005669,79,TEXT_T
8372480,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,290,11407,5,Gallery,CTX197005669,82,TEXT_T
8392320,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,963,110,2,Form-figure,CTX197005669,87,TEXT_T
8361864,0,0,0,0,1,False,False,False,True,0,0,0,1,True,True,False,False,False,False,513,11228,5,Gallery,CTX197005669,88,TEXT_T
8930900,0.64,0,0.37,0.63,0,False,True,True,False,0,6,1,0,True,True,False,False,False,False,3032,1130,6,Figure-text,CTX197006330,4,TEXT_T
8941020,0.05,0,0.95,0,0.05,False,True,False,True,0,3,0,1,True,False,False,False,False,False,3264,1296,6,Figure-text,CTX197006330,6,TEXT_T
8930900,0.07,0,1,0,0,False,True,False,False,0,4,0,0,True,True,False,False,False,False,4914,1551,6,Figure-text,CTX197006330,9,TEXT_T
8941020,0.09,0,1,0,0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,5256,1709,6,Figure-text,CTX197006330,11,TEXT_T
8941020,0.21,0,1,0,0,False,True,False,False,0,6,0,0,True,True,False,False,False,False,5686,1395,4,Text-body,CTX197006330,21,TEXT_T
8987380,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1984,1785,5,Gallery,CTX197006330,31,DRAW
9067520,0.27,0,0.53,0.47,0.01,False,True,True,True,0,4,1,1,False,True,False,False,False,False,1935,4557,5,Gallery,CTX197204585,1,TEXT
9110530,0.98,0,0.08,0.92,0,False,True,True,False,0,2,3,0,True,False,False,False,True,False,1365,822,5,Gallery,CTX197207862,1,DRAW_L
8806480,0.04,0,0.97,0,0.03,False,True,False,True,0,2,0,1,True,False,False,False,False,False,947,1001,6,Figure-text,CTX197303325,1,PHOTO_L
8702320,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,661,943,2,Form-figure,CTX197303327,1,PHOTO_L
8702320,0.29,0,0.25,0.75,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,999,1206,5,Gallery,CTX197303328,1,PHOTO_L
8784405,0.03,0,1,0,0,False,True,False,False,0,5,0,0,False,False,False,False,False,False,1063,803,6,Figure-text,CTX197305805,3,DRAW_L
8774521,0.72,0,0.03,0.97,0,False,True,True,False,0,3,2,0,False,False,False,False,True,False,2089,2510,5,Gallery,CTX197305805,15,DRAW_L
9024510,0.04,0,0.95,0,0.05,False,True,False,True,0,5,0,1,True,True,False,False,False,False,1793,1076,6,Figure-text,CTX197305877,1,DRAW_L
9124864,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,3981,1220,5,Gallery,CTX197306541,1,TEXT_HW
8804173,0.72,0,0.03,0.97,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,1110,2062,5,Gallery,CTX197306901,1,DRAW_L
8984030,0.7,0,0,1,0,False,False,True,True,0,0,2,1,True,False,False,False,True,False,2218,2539,5,Gallery,CTX197306924,1,DRAW_L
8971380,0.7,0,0,1,0,False,False,True,True,0,0,2,1,True,True,False,False,True,False,3817,3503,5,Gallery,CTX197306953,1,DRAW_L
8994150,0.01,0,0.9,0,0.1,False,True,False,True,0,1,0,1,False,False,False,False,False,False,555,266,5,Gallery,CTX197306954,3,DRAW
9163258,0.16,0,1,0,0,False,True,False,False,0,10,0,0,True,True,False,False,False,False,5677,1129,6,Figure-text,CTX197402830,235,LINE_T
9159680,0.16,0,0.95,0,0.05,False,True,False,True,0,11,0,1,True,True,False,False,False,False,5655,842,4,Text-body,CTX197402830,236,LINE_T
9149440,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,6099,764,5,Gallery,CTX197402830,241,LINE_T
9159680,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,5854,806,5,Gallery,CTX197402830,248,LINE_T
8984030,1.1,0,0,1,0,False,False,True,False,0,0,3,0,False,False,False,False,True,False,1892,668,5,Gallery,CTX197402998,1,DRAW_L
8933914,0.73,0,0.04,0.96,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,2927,2482,5,Gallery,CTX197403592,3,PHOTO_L
8933914,0.03,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,944,1395,6,Figure-text,CTX197403594,1,PHOTO_L
8933914,0.04,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,680,1381,6,Figure-text,CTX197403594,9,PHOTO_L
8933914,0.03,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,898,1554,6,Figure-text,CTX197403597,4,PHOTO_L
37707131,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,6256,6240,5,Gallery,CTX197408817,29,LINE_T
37600150,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,7447,7754,5,Gallery,CTX197408817,50,LINE_T
37512600,0.55,0,0,1,0,False,False,True,False,0,0,1,0,False,False,False,False,True,False,4175,4307,5,Gallery,CTX197408817,54,LINE_T
37665859,0.7,0,0,1,0,False,True,True,False,0,1,2,0,False,True,False,False,True,False,4252,5121,5,Gallery,CTX197408817,65,LINE_T
37512600,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,7321,8041,5,Gallery,CTX197408817,78,LINE_T
37619428,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,4367,6504,5,Gallery,CTX197408817,81,LINE_T
37548589,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,7028,8076,5,Gallery,CTX197408817,86,LINE_T
37512600,0.09,0,1,0,0,False,True,False,False,0,3,0,0,False,False,False,False,False,False,6141,6895,5,Gallery,CTX197408817,103,LINE_T
37665859,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,6536,7032,5,Gallery,CTX197408817,105,LINE_T
37619428,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,6423,7489,5,Gallery,CTX197408817,107,LINE_T
37673875,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3369,3610,5,Gallery,CTX197408817,116,LINE_T
75213450,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,14704,31794,5,Gallery,CTX197408817,247,LINE_T
9110530,0.71,0,0.01,0.99,0,False,True,True,False,0,3,2,0,False,False,False,False,True,False,1104,709,5,Gallery,CTX197507896,1,LINE_T
9077640,0.71,0,0.02,0.98,0,False,True,True,False,0,3,2,0,False,False,False,False,True,False,1159,729,5,Gallery,CTX197507935,1,LINE_T
8702320,0.32,0,0.49,0.51,0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,872,1206,5,Gallery,CTX197603673,1,PHOTO_L
8846160,0.03,0,1,0,0,False,True,False,False,0,3,0,0,True,False,False,False,False,False,526,820,6,Figure-text,CTX197603679,1,PHOTO_L
8937607,0.78,0,0.03,0.97,0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,3883,5910,5,Gallery,CTX197605102,1,TEXT_HW
8765817,0.79,0,0.03,0.97,0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,2820,9152,5,Gallery,CTX197605123,1,TEXT_HW
4669364,0.02,0,1,0,0,False,True,False,False,0,4,0,0,True,False,False,False,False,False,344,306,1,Form,CTX197703235,1,TEXT
8867650,0.41,0,0,1,0,False,False,True,False,0,0,1,0,True,True,False,False,False,False,2109,8785,5,Gallery,CTX197704822,1,DRAW
8867650,0.62,0,0,1,0,False,False,True,False,0,0,1,0,True,True,False,False,True,False,1142,9682,5,Gallery,CTX197704824,1,DRAW
8804173,0.7,0,0.16,0.84,0,False,True,True,True,0,4,2,1,True,True,False,False,True,False,1022,494,5,Gallery,CTX197705965,1,TEXT
9114680,0.51,0,0.4,0.6,0,False,True,True,False,0,4,1,0,True,True,False,False,False,False,4593,2285,6,Figure-text,CTX197802757,1,TEXT
9071398,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,474,351,5,Gallery,CTX197803010,1,TEXT_T
9024510,0.09,0,1,0,0,False,True,False,False,0,2,0,0,False,False,False,False,False,False,766,366,6,Figure-text,CTX197803014,1,TEXT_T
9047280,0.97,0,0.04,0.96,0,False,True,True,False,0,1,3,0,True,False,False,False,True,False,1526,2368,5,Gallery,CTX197902468,1,DRAW_L
9047280,0.1,0,0.02,0.98,0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,590,525,5,Gallery,CTX197902473,1,DRAW_L
9047280,0.18,0,0.26,0.74,0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,1252,627,5,Gallery,CTX197903875,1,DRAW_L
9051030,0.59,0,0.02,0.98,0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,2535,7948,5,Gallery,CTX197904097,1,TEXT
8765817,0.28,0,0.21,0.79,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,358,522,5,Gallery,CTX197906403,1,TEXT_T
